Uid;Assets;WirePhaseInfo;phaseWireCount;type
209ebe32-4fd8-42a5-8ece-35cf5f125272;1;1;0;?????????
36733c0a-db83-4db7-b7e1-b6548b92ec47;1;1;0;?????????
0e0d7045-75e6-4dab-b0ca-1e088bc226c8;1;1;0;?????????
8a64fd54-2456-485c-8cc7-625c5272da67;2;1;0;?????????
8a64fd54-2456-485c-8cc7-625c5272da67;2;1;1;?????????
95dc1d26-a161-4807-8633-5904bfa79fe0;1;1;0;?????????
3874f4e0-c499-400b-8f4e-cb1951d36130;1;1;0;?????????
32a045fe-5756-46d1-803c-a2e82d0fc17c;1;1;0;?????????
3d53cb0e-311b-4dd2-997a-002e729fbe32;1;1;0;?????????
ca2b16f8-445f-4e09-bb46-6e164bc73d5a;1;1;0;?????????
c54e9cf5-b65d-4451-b5ea-2345a4e50b09;1;1;0;?????????
c3d49adf-b193-4fc3-a583-a8434928c764;1;1;0;?????????
35d39a30-9924-4d05-9781-484863da3c27;1;1;0;?????????
7c1c7d1e-a057-4b3d-8c47-1ee4a96c209b;1;1;0;?????????
f9af86d7-43d2-4dff-ab60-a3966dd2c9fc;1;1;0;?????????
c842a8e0-8875-4b9d-8f10-3460cad0262b;1;1;0;?????????
4616a6bc-ef4a-4712-b63f-0e512c8b5431;1;1;0;?????????
adbc2351-0152-4784-80f1-7c8b0258b5a1;1;1;0;?????????
87bd965d-3028-4343-a6d2-4d4c8f3d37a3;1;1;0;?????????
55cec0b5-92c9-4407-a19b-b45ca70940c2;1;1;0;?????????
1f30f680-0f79-43d4-8e63-51231a608a21;1;1;0;?????????
6c4f9b53-40f8-458f-8cbb-be91e31f7263;1;1;0;?????????
a45a98da-7edb-414b-92e3-51dc0f3ddb03;1;1;0;?????????
84692927-47e9-41cd-b5c4-f1de98d6e6ec;1;1;0;?????????
e7b0a4e1-3167-41cc-9b1e-3dd628e816cf;1;1;0;?????????
0d1cb589-96d8-4d49-a577-5bd0af44b737;1;1;0;?????????
0e4d3a3f-1b6d-49c9-be58-a33fe67fb0d5;1;1;0;?????????
412a2890-91b8-46d0-b2d2-c6b2318d40eb;1;1;0;?????????
d54ecdd2-c587-438a-a1d7-91fd8c3507a3;1;1;0;?????????
09fb31d6-1846-43c1-8e57-e9349c999dff;1;1;0;?????????
b479dd88-df30-4977-b9ed-8feb309fe389;1;1;0;?????????
ed9f5443-d042-4932-8cbe-c8a1cda7a329;1;1;0;?????????
39ea88cc-db90-4992-8888-a1fd39785c5d;1;1;0;?????????
6e31724c-e6f0-4a12-9675-d08cf039e302;1;1;0;?????????
d398131b-92d3-4c80-a4b3-630faefa2d90;1;1;0;?????????
fd4ab606-4726-41f9-8afb-7db197a7f1bf;1;1;0;?????????
529d3700-7ac4-4d7a-8dbe-57579f749d1d;1;1;0;?????????
b5378a98-2ed0-4651-b675-f47d6201ad55;1;1;0;?????????
10b50c53-f2f4-4cb8-b5cb-7e494bcf3864;1;1;0;?????????
599b8275-0511-42e2-828b-32119711fdf8;1;1;0;?????????
e750f17e-f936-455f-bac7-770c62fc421d;1;1;0;?????????
877bd62e-2f44-4dbb-a541-db61e27aa063;1;1;0;?????????
4a032193-2a96-465b-bcdf-2ed18c11af02;1;1;0;?????????
d17b54a0-1bed-4dd7-be9b-c6b6b1cd1d13;1;1;0;?????????
efc0f562-b698-4d9a-9c73-991507629fcc;1;1;0;?????????
b9b2a218-9338-495a-b9dc-08389bfcd681;1;1;0;?????????
86d79e55-d386-4f5a-8600-5cabcb8817a6;1;1;0;?????????
6336e171-d2cf-41d9-8b96-a19d3df2ed4a;1;1;0;?????????
13a4eb09-fd1c-4c7c-b934-369e00af9d9d;1;1;0;?????????
1af49641-f6f0-44d3-92dc-73282abab659;1;1;0;?????????
a149accb-7b78-4ed5-9b91-35d3d97a1a48;1;1;0;?????????
725087c8-22e4-4f9f-90fd-923080be6a9a;1;1;0;?????????
9480aaec-fb82-4748-af95-b8a20bdaa099;1;1;0;?????????
fddca7eb-ba01-43b2-960d-e6fa2d9a0ea6;1;1;0;?????????
d11ea6b7-aabb-466c-aa1f-f16d532d058c;1;1;0;?????????
26b792ff-03db-4ea4-b9e0-2bc9ea07b127;1;1;0;?????????
9248b535-c20b-4bae-8cb8-50cf665feadd;1;1;0;?????????
8a7889d0-291b-4562-a0f7-171f62464ab4;1;1;0;?????????
51a3d221-2be0-4095-9ab0-a3dcf82c752a;1;1;0;?????????
861dab20-382f-4b54-948e-df60c68ec972;1;1;0;?????????
e02f211e-3748-43c0-9f5c-8bc07ed93f0b;1;1;0;?????????
9387af3a-2f71-4635-9b79-51df724e6a6c;1;1;0;?????????
5b92835e-6e25-40c3-8c77-cafea219c817;1;1;0;?????????
21d15993-3f2f-4854-9850-a488ef965cd6;1;1;0;?????????
98378d67-3035-4a79-9eb5-a8195cfec5e3;1;1;0;?????????
ad958e69-b557-436b-a61d-1bd238213a85;1;1;0;?????????
2cf83e15-9aac-473e-835a-6672654c0653;1;1;0;?????????
5fa0140b-82a1-4597-aa2c-3b440977edec;1;1;0;?????????
c357d66c-09cd-407d-8b1b-1627ae14d6b9;1;1;0;?????????
231d81a1-62c4-4b34-8021-64d165c0279d;1;1;0;?????????
bd74acb6-2252-4de3-8b2c-c712e530c0de;1;1;0;?????????
3f2c39d8-96ea-4241-832a-808a0bb1ec9a;1;1;0;?????????
77e7abf4-292a-463d-ae1f-3f689ab831eb;1;1;0;?????????
671cbc1d-feec-4e6c-b912-73526e30a81e;1;1;0;?????????
a6b8b3bb-ad1f-49e7-b5ff-23903ae69fc1;1;1;0;?????????
c801556a-e551-4deb-a842-db6c5bfa1e5b;1;1;0;?????????
cd22a1c3-6da3-4394-a73c-3dc16353ab49;1;1;0;?????????
18dc01ff-2f1f-4549-8361-3c8fc1a303c2;1;1;0;?????????
fcf66357-456d-48f3-8f81-72756d1e980d;1;1;0;?????????
90bb9b50-23b6-4396-92db-697106a7644c;1;1;0;?????????
47cd9e36-1b68-4e86-8d6f-5451c3684a3b;1;1;0;?????????
7ca87276-2648-42ca-9269-841aa31cd72c;1;1;0;?????????
e10ac709-b564-49c7-a26c-574ad64bf77e;1;1;0;?????????
62fe9fbe-46d8-4633-8386-70b29c44f7a4;1;1;0;?????????
2a52de89-c880-4567-a079-b8ca2f1705e1;2;1;0;?????????
2a52de89-c880-4567-a079-b8ca2f1705e1;2;1;0;?????????
11b19d84-efe3-4f60-a67a-b5ece7def391;1;1;0;?????????
53f0e11d-2407-4683-b5c0-d9909a5019d2;2;1;0;?????????
53f0e11d-2407-4683-b5c0-d9909a5019d2;2;1;0;?????????
eb650cd5-5833-420b-9b52-06e481effc9e;1;1;0;?????????
295b1ed6-6442-450b-aaaa-e87f6eeebc92;2;1;0;?????????
295b1ed6-6442-450b-aaaa-e87f6eeebc92;2;1;0;?????????
15be5fdc-e5e4-4d25-aa54-ff15f95d8dc4;1;1;0;?????????
2ff6ed7e-4cdd-4ea1-8d8d-4e7e8acc4db2;1;1;0;?????????
0430043e-fcf1-4d89-9c90-41887b288371;1;1;0;?????????
0ca2b332-6d1e-4ee7-8479-a6e7d0ed624b;1;1;0;?????????
8e472a12-b744-4878-b930-46464a3f286d;1;1;0;?????????
1e5786a2-b4ac-43e2-991f-0740b227f1e6;1;1;0;?????????
f667dc42-f470-47db-880b-3fa4ce37a309;1;1;0;?????????
15337545-0009-4da2-aec8-3d8a2e2c117b;1;1;0;?????????
67b1d54c-b273-4fd7-9489-5a2132b9112c;1;1;0;?????????
137e894b-e37b-4a22-a2b6-fd19520cc353;1;1;0;?????????
b0c52cd4-546d-4898-81ca-f55e03a7619a;1;1;0;?????????
4b7121ea-61e5-4bb5-a929-b10af193bc8f;1;1;0;?????????
989e89dc-99b3-4f1c-b160-19deab69c25d;1;1;0;?????????
c672f8c1-ae67-4b13-a6fc-c26e26a57b3c;1;1;0;?????????
43a6b486-d312-46cc-9d0a-6ee3b9592971;1;1;0;?????????
9733da42-6038-482d-affe-bf9028e9aa12;1;1;0;?????????
a39cadff-d4da-4a72-b056-468775e8264b;1;1;0;?????????
663646a3-53c7-4175-a556-f93f49d84933;1;1;0;?????????
6bd36517-caff-4c22-84d9-e465f386fc85;2;1;0;?????????
6bd36517-caff-4c22-84d9-e465f386fc85;2;1;0;?????????
58c5e5bf-fa7a-4433-90ec-18c3415b3389;1;1;0;?????????
93e315b4-498b-4d6c-9e13-4178d80898b3;2;1;0;?????????
93e315b4-498b-4d6c-9e13-4178d80898b3;2;1;0;?????????
f89c745c-54a7-4d2e-99e3-895286f31cfd;1;1;0;?????????
9c96d04a-a902-4661-923e-bf7abee1048d;1;1;0;?????????
2e67e5cb-6ff8-421f-9a3b-36818b7617fd;1;1;0;?????????
e1b829af-4bbe-4610-ab56-532cb5a85eff;1;1;0;?????????
59848cf9-d835-482b-8a98-f5571dc7bcfa;1;1;0;?????????
fad774e2-2dc6-4161-9f82-4772d24cf636;1;1;0;?????????
3e0c8259-6f36-4007-93a6-c993537b046b;1;1;0;?????????
a29535ec-4527-4f1a-8bc6-abef58ec0db2;1;1;0;?????????
94585824-e128-40a3-8655-3f58fff543c4;1;1;0;?????????
e22f6c50-267f-47b2-a9dd-6fe3f9da2c00;1;1;0;?????????
794bbb71-8075-40d3-a2a0-fb4bdcae4910;1;1;0;?????????
04e3cd0c-e06b-4327-851f-49f70015f239;1;1;0;?????????
31062ebd-87f6-460e-a60e-fd28da4fcc1e;1;1;0;?????????
611f1d5d-0e12-456f-9e06-d22d65aa1e24;1;1;0;?????????
d0503744-2a45-4d37-bc55-c1194420b711;1;1;0;?????????
85953797-7a58-45f5-8dba-15fb7b1b44df;1;1;0;?????????
38d98626-b056-4b66-98ae-fad18ebbf964;1;1;0;?????????
48345880-f22e-40f6-b544-37683039e143;1;1;0;?????????
2c70ee5f-5e5d-47a2-ad2f-aeec0cb35a7e;1;1;0;?????????
2c956216-2210-46bd-ab4a-2fad1043b172;1;1;0;?????????
76e8ad1e-1347-497b-91bb-39503707479a;1;1;0;?????????
e10c9077-a5fa-42d6-92c2-3f5612093bf3;1;1;0;?????????
0a9c107a-2fda-4b5c-811d-b7e53420e3e8;1;1;0;?????????
f34d2dc6-c76a-4e46-9d66-1c8c17368b97;1;1;0;?????????
49d80e67-8087-4420-916b-1da524bafddb;1;1;0;?????????
ec4318c2-e576-4ba7-bf8d-8e43e68cf1f5;1;1;0;?????????
df3b4d49-b923-4850-8ef1-d10b4ac61031;1;1;0;?????????
15a1c2f0-7667-46da-8448-3f4ba9f3d7bb;1;1;0;?????????
6c24229e-73cf-4d66-a6b2-4559e78bc8a7;1;1;0;?????????
50c1373a-0b02-4f4e-85ee-9e9552432843;1;1;0;?????????
3fb08192-dce9-4464-a6f0-82afef313774;1;1;0;?????????
d9f43318-d127-426a-9702-42a2d554cdad;1;1;0;?????????
fe8e0d5d-b6fb-4034-8762-e5a8d0ab58dd;1;1;0;?????????
5870b055-bb25-4228-a8ba-e2310b4dc847;1;1;0;?????????
55c96c8c-99d8-4e30-94ce-b6ed6b752136;1;1;0;?????????
a349b3fa-2afd-42bd-af0e-ea21a5fbfb04;1;1;0;?????????
d46f2669-aab4-4060-875a-dd0f0f3a3a17;1;1;0;?????????
2122638c-72c6-41f9-983f-171f7acd8c6a;1;1;0;?????????
3d330d31-c82a-4809-9dd4-1a18d63fc82e;1;1;0;?????????
34d4b8fe-8440-4a2d-852f-5bdb4f5b144f;1;1;0;?????????
6e94d445-edfc-4877-af82-409269082bf9;1;1;0;?????????
5083efec-6063-41f5-8358-93ad787a59dc;1;1;0;?????????
67db1ffa-8913-41d6-b1cd-cd1673ec5f41;1;1;0;?????????
1c51456c-3aff-4626-a1ed-6aa58f7bab53;1;1;0;?????????
04c6bfc2-11be-4c5c-8746-47b68edaba07;1;1;0;?????????
03d2b5da-6cda-49b2-aa64-f6d3b25ceb15;1;1;0;?????????
ad2af7d9-562a-4bf5-92bd-e736f7c1c2ca;1;1;0;?????????
16610b1b-75d4-4017-a605-93820cf1941b;1;1;0;?????????
2c145407-c9f1-4534-9ccb-c464830be812;1;1;0;?????????
a83ede2e-fb95-4a0e-b5f4-e696542e3655;1;1;0;?????????
6de4b6b8-3b56-4fb2-a520-7d98c206b885;1;1;0;?????????
d4bac76e-3085-48f9-8cff-5e903426daf8;1;1;0;?????????
1fa8d3c0-98d2-4168-9e94-84a959dcf863;1;1;0;?????????
0cdd84c4-8950-42b0-8975-13de5bdf9d6a;1;1;0;?????????
30d49f01-d368-4fe8-8208-bc4904e8370c;1;1;0;?????????
822d361f-7685-47f9-bf1e-3ba1987029cf;1;1;0;?????????
20a901ee-cac8-4623-a829-138a4c033073;1;1;0;?????????
6a857d2e-82ba-470f-a9af-43ccd973cbaa;2;1;0;?????????
6a857d2e-82ba-470f-a9af-43ccd973cbaa;2;1;1;?????????
032a1c19-78b5-44c7-a506-063b0617f143;1;1;0;?????????
ee9e1e67-044f-41fd-b83d-7d8872d36241;1;1;0;?????????
7161af2e-cfb3-40a2-bf35-8400c834530c;1;1;0;?????????
1a2e7649-92ba-4da0-88bc-6c5bf1140575;1;1;0;?????????
4ed0fd34-7523-4766-8186-8500188491d0;1;1;0;?????????
b6ed23ba-63a9-4bc8-9ad0-3b4a66839988;1;1;0;?????????
a25bf108-c1a6-4b42-8c2e-5bfd35cdd840;1;1;0;?????????
32bc42ed-af9e-4a9e-94cd-fea7f43f1dbd;1;1;0;?????????
01cfdcec-e6ab-4125-9064-9292530726a0;1;1;0;?????????
4704a0ce-128f-4d6f-bf09-cfd9a4812dc4;1;1;0;?????????
cd592819-8832-4a8f-bd8f-34620178a68f;1;1;0;?????????
beb75ef1-476d-4545-8607-7c62bb0312ba;1;1;0;?????????
d8e13680-9e4f-4422-8054-fb3ae1372ed6;1;1;0;?????????
abf02fb5-626b-4aa0-866d-261ec63b50c6;1;1;0;?????????
d592e9a4-13ea-4051-b2d2-bcb093e37c8f;1;1;0;?????????
8a81b957-b3ba-4ffb-81c5-1bd595cbc736;1;1;0;?????????
a7252917-6a83-4bf1-8e88-2c65a5771350;1;1;0;?????????
17c4434e-7d9a-4ea0-976f-c4b36e7f445d;1;1;0;?????????
aa94ca4a-7c62-41f0-872a-7403faec116c;1;1;0;?????????
785d20b0-4da6-4bd1-af7c-ec3e82c23ecf;1;1;0;?????????
d2efd287-d42e-41f9-93d9-e39318765001;1;1;0;?????????
bcabeb1b-c743-4e2b-a980-a9358048b7a7;1;1;0;?????????
af245d1b-c518-4e87-908b-03a1a2d53074;1;1;0;?????????
e0963d01-2103-434e-89cd-2f371abd332c;1;1;0;?????????
cb310d32-290c-41ff-8fed-109ca6b7d34c;1;1;0;?????????
34b4aabd-5815-4df2-991d-4b2f12eb7bba;1;1;0;?????????
99285990-1601-42af-a401-cec30e99d30d;1;1;0;?????????
339c14d5-6d6c-4f0d-a98d-9044fec66098;1;1;0;?????????
6d8cb284-3689-4fe4-a0ea-bb44f9c13a40;1;1;0;?????????
8a120a25-fe54-4529-afbe-6ee115c9ceae;1;1;0;?????????
7a71aa8d-4a23-40aa-8cdc-2325e504906e;1;1;0;?????????
2dacd007-18a2-4958-a101-e22a0d883d3d;1;1;0;?????????
500f4fd7-55f7-40d1-9867-a0c47e007617;1;1;0;?????????
7a158bb5-96b6-476e-af15-d4fff40bc8e0;1;1;0;?????????
95a4841a-3fbe-4a80-890f-d61db8b7e823;1;1;0;?????????
d2ee9f39-054d-4bda-a987-326041bbe82d;1;1;0;?????????
00cce486-ac9a-4f42-a76d-b93324196f25;1;1;0;?????????
63623b97-c150-485d-8da6-5b5d4ad7212b;1;1;0;?????????
c84dec3e-4888-49e4-a7dc-1269692d29a9;1;1;0;?????????
b2a070e2-9b7b-4257-8083-5684b3b3aa99;1;1;0;?????????
b1a0ec61-9135-4443-82ef-0f5b408fc56c;1;1;0;?????????
fb256be8-0403-48c8-8a01-5957ae7ce6b0;1;1;0;?????????
50c7b6d7-83f8-42cd-9792-bf19f614dd7d;1;1;0;?????????
37aad81d-05cf-4cc4-a59a-1a743ac89d38;1;1;0;?????????
2f5507c9-9051-4e17-ba11-99a3cc750295;1;1;0;?????????
bf6dfb95-51d3-40fe-8940-5b7b5c1dc8b0;1;1;0;?????????
f40df50d-9933-4aad-b8c0-bf0c95e74571;1;1;0;?????????
57a6b820-c7c1-4540-a95e-9b82e9e8947e;1;1;0;?????????
7db10899-5344-41f9-a6ac-2cfe09340df4;1;1;0;?????????
cc636595-aaf5-4724-bc54-2bc82ff34e56;1;1;0;?????????
8e35dad8-7723-4387-8970-c66aa4453f1f;1;1;0;?????????
93541b97-6017-47cf-9f35-c562988b0b95;1;1;0;?????????
fcc04aef-0a63-456e-9944-041e4791aeb2;1;1;0;?????????
b4303ce5-3f9c-4239-bb48-0b84a6c6f24e;1;1;0;?????????
f2ea60ee-6bf8-4e4a-918d-04d37844c5a2;1;1;0;?????????
ea439289-96b1-4204-a0d5-f55213324966;1;1;0;?????????
21df71f5-ce39-44af-a8f5-ac2dd796e859;1;1;0;?????????
af928867-537f-49a7-adea-67c6b19a2258;1;1;0;?????????
30233106-2510-40de-be99-606654f179f4;1;1;0;?????????
67b7c716-a5a0-4ad9-9f64-d851657ec503;1;1;0;?????????
93ed3889-c6f5-461d-a41b-cf572f0c17fb;1;1;0;?????????
f9cb59ad-5ee0-44d8-b43d-45650f9cf4b9;1;1;0;?????????
0c6693b6-1cd4-4406-86c0-60f0f3c3136e;1;1;0;?????????
6833aced-cd71-411b-b992-45606014d95c;2;1;0;?????????
6833aced-cd71-411b-b992-45606014d95c;2;1;0;?????????
b6e282a6-99b3-47ea-bcd6-1be4a89596d5;1;1;0;?????????
1ff5b4fd-6b07-42e9-b829-50dae4a0062c;1;1;0;?????????
b6782b39-377b-432f-a2f5-929ea68c0624;1;1;0;?????????
22d22762-4062-46d6-a7bd-209614dece3c;1;1;0;?????????
79bcca30-4b55-4ae6-a334-9596afa09648;1;1;0;?????????
d0694976-9fcc-4f2c-9fb8-ce8e6e5bd6c2;1;1;0;?????????
db33cd0a-4211-45db-8d77-0149f611edd3;1;1;0;?????????
386189bb-9614-4cfc-8b11-d2dc72ea63fe;1;1;0;?????????
12d4ace4-33a2-4214-b7c0-89de5eac40c1;1;1;0;?????????
a7bb4e53-5be7-4be5-b446-71396b4d0a66;1;1;0;?????????
7cfc8e78-271b-4fa6-86f4-9aa71930f8b3;1;1;0;?????????
740898f1-2267-4643-95c2-8a4b9cac3a90;1;1;0;?????????
01df1d5d-9db6-41de-b3a1-c217f7180a12;1;1;0;?????????
17cea71d-1deb-4451-bb01-207711348126;1;1;0;?????????
c5ef27f7-d7bf-48c6-8862-4b72d943f6e2;1;1;0;?????????
d7b36e41-ff8b-4109-a962-58253d9aa76c;1;1;0;?????????
94389130-6883-44a1-8143-fa80e424bde5;1;1;0;?????????
2098f8ab-12f5-42dd-be23-7b362ac4915c;1;1;0;?????????
9dc2a9f7-c93f-4ccb-bd76-6380f872e624;1;1;0;?????????
149bd7e7-be5c-49d8-a0d2-b7102a68c82e;1;1;0;?????????
20272972-64ed-4d8d-b866-0f1203c33f8a;2;1;0;?????????
20272972-64ed-4d8d-b866-0f1203c33f8a;2;1;0;?????????
e98da7c5-3427-430c-8e0e-1bfe55756aa3;1;1;0;?????????
e8d20e48-12d3-4e23-8637-00679451f481;1;1;0;?????????
0e69e8b9-27fc-45e5-96d5-342dae4aea73;1;1;0;?????????
207ea2f9-4573-43f4-8788-5822cba9adc7;1;1;0;?????????
4e9c8a10-ac42-42d8-bbec-c177832acfee;1;1;0;?????????
3b7fb1d0-2df7-4ff5-a44d-985c5b007937;1;1;0;?????????
6ad962a6-3a2f-4d77-bdbe-957c6d370a5e;1;1;0;?????????
9685edaf-8c8a-484c-b2be-191d3be0904e;1;1;0;?????????
889f2e3c-b983-4d4f-a385-2ba61927c657;1;1;0;?????????
37d88f62-f531-4fe2-b0a1-6207b33e0fa6;1;1;0;?????????
37e2057a-6bb2-4be5-9a99-53f49e484b4d;1;1;0;?????????
59ef807b-8653-4483-b269-881910de2d35;1;1;0;?????????
3cf732be-e032-4e82-b1e1-b1f6369d8331;1;1;0;?????????
99d2376c-feb4-4ced-95b0-59160051a9c7;1;1;0;?????????
97c38367-f490-4886-a6f0-ff6f736b1525;1;1;0;?????????
a2f34653-af19-4b1f-aaee-58b574afc2da;1;1;0;?????????
a8f17fb8-feba-4071-854f-85f2a994ec5e;1;1;0;?????????
649f4ba3-00d9-4e91-b9df-c2f3d44d003b;1;1;0;?????????
99614218-473e-4a04-9e56-3abd8bd128c5;1;1;0;?????????
2279f36a-26dd-4444-b350-1df5bd55a7ac;1;1;0;?????????
ccc629cf-f384-46fd-9108-b0825dd9e1e7;1;1;0;?????????
6d07de27-1539-4ece-b791-1cf7547a0e72;1;1;0;?????????
715fb551-f878-45df-93db-22591dbb4c83;1;1;0;?????????
54e661a8-59a1-46e2-a6bf-830dea0d440f;1;1;0;?????????
b537e47f-5949-489d-a3d3-0781395599dd;1;1;0;?????????
517ac454-ef8c-43e7-82e7-deff3e71a225;1;1;0;?????????
31f17a27-74ab-4861-bdfa-ad95f89e8ab6;1;1;0;?????????
03c43645-66fb-4e11-bd00-59356cef4f40;1;1;0;?????????
927b2ba4-01f4-48b5-a456-1d46c0c66c1c;1;1;0;?????????
3353604e-0d3d-4da3-9431-d512ac74a8d1;1;1;0;?????????
1b5fdc35-5c73-49be-8660-7d6bc0ee795e;1;1;0;?????????
ef817f33-0e54-4c63-b4fe-b74f212bc022;1;1;0;?????????
223a602f-5b40-4e0d-986e-fab91ea0541d;1;1;0;?????????
908ce3e8-891a-4a73-8615-ff0b5d48f12d;1;1;0;?????????
bf050e93-420c-46e3-9606-e23c59c60c63;1;1;0;?????????
c3b727b8-52bc-4b4b-8323-bf5da9148b76;1;1;0;?????????
12dc6153-3674-4968-9be3-769304b0e22c;1;1;0;?????????
ee59c761-c9e5-4d9d-be50-ee6ac36307da;1;1;0;?????????
c8a511a3-b9a1-4964-9148-a65245b1f796;1;1;0;?????????
2cd18fc1-3726-4aef-81ca-85fb83fa2956;1;1;0;?????????
ce5052a2-b161-4843-b965-31a0865766cc;1;1;0;?????????
24fcb240-ef90-4d19-b734-7f1c3bc7faee;1;1;0;?????????
406861ce-0558-4069-9cad-ca639f475a27;2;1;0;?????????
406861ce-0558-4069-9cad-ca639f475a27;2;1;0;?????????
1da0c45c-a240-4963-89ec-5137b1f3fb37;2;1;0;?????????
1da0c45c-a240-4963-89ec-5137b1f3fb37;2;1;0;?????????
a46f204f-1241-4f99-862e-2a91bc059cce;1;1;0;?????????
7502fc23-94a2-40f1-a714-7d2e2ff73225;1;1;0;?????????
e407a255-658d-42fe-8753-c7df4ac45fbf;1;1;0;?????????
4a53bf7f-380a-4de5-81aa-d81c4894dcb0;1;1;0;?????????
c3237ff8-b0a9-42c6-9484-dd51e5f66ee7;1;1;0;?????????
8ae051b7-9a3c-411d-951e-b6c66258be48;1;1;0;?????????
65d8107f-d247-4755-9da6-c50b479cde2b;1;1;0;?????????
36fd1307-5204-40f8-bcd4-5cadedd51f58;1;1;0;?????????
05aac77f-33de-4f1e-bf40-c5f45fb70d5f;1;1;0;?????????
57588846-2201-4206-ba37-560d5215cbd7;1;1;0;?????????
2f5c8956-7eb7-4c2d-b405-9538b3dd3112;1;1;0;?????????
3cbe21f0-e9d2-44e4-97ee-7a16f32aec9c;1;1;0;?????????
602244a9-85ef-45f4-9766-ed2c177c7cfc;1;1;0;?????????
123f7914-342f-47a2-a1a9-9222fc6451a1;1;1;0;?????????
cd946fc8-5d91-4fa4-845a-275756e3fea2;1;1;0;?????????
b48fd548-b849-4491-afa7-434f054c5772;1;1;0;?????????
f7dcddf4-b004-467b-8737-1e81680b742e;1;1;0;?????????
9fc1c6dd-653e-4ce0-bc92-b083ca911406;1;1;0;?????????
540ef299-3b65-4915-ba73-2aadbb6dbf1b;1;1;0;?????????
c415617b-f7c6-4d8c-bd47-515983988d93;1;1;0;?????????
18d4384e-1bd5-466c-abb6-b854451cde2e;1;1;0;?????????
e584d963-b59a-41db-aa65-4550c29a9247;1;1;0;?????????
51f2bf3f-2442-4cf8-af7f-3439cbcc33af;1;1;0;?????????
a2c0370c-c287-46ef-994e-d8b3ac99c3cb;1;1;0;?????????
cd33d909-737d-4532-8cbb-3d65bbf762d7;1;1;0;?????????
03eda62e-0b67-44e2-9a2a-9aa36aeabe02;1;1;0;?????????
a2450be0-b248-41d7-9060-7216122fbd16;1;1;0;?????????
0362829a-ffe8-4021-bdda-c356a6bc2d68;1;1;0;?????????
7f751bc4-fd48-4837-8f12-44f14a894e49;1;1;0;?????????
78907c35-38d6-46ce-b341-b26af40bd05d;2;1;0;?????????
78907c35-38d6-46ce-b341-b26af40bd05d;2;1;3;?????????
537e86f0-0fc0-41c9-af70-a4e9a5aa055b;1;1;0;?????????
7fb169fd-63f9-4f7e-8f7d-f75d75526076;1;1;0;?????????
6176ffe5-84c7-46de-ae8e-3b6b546e1fb5;1;1;0;?????????
6593bfbe-7bba-4ab3-9b9d-fec1f25c748e;1;1;0;?????????
3387cd37-b296-47e6-92d2-6ad6306f7376;1;1;0;?????????
2c8a6a02-074c-4209-ae1a-086a175603aa;1;1;0;?????????
68bc459c-9452-4d19-803b-28372b397573;1;1;0;?????????
d55514ee-f16b-4164-b4d0-1ce09e5f85ce;1;1;0;?????????
580ac233-8648-4196-adad-af97945b0413;1;1;0;?????????
ef9d8626-9624-4c9d-b1d0-fc1eac1bdb59;1;1;0;?????????
1c22728f-6ef1-4230-91d2-fbfd739e3ccd;1;1;0;?????????
a6792180-fcfb-4d20-9bc4-1e4cf8077af5;1;1;0;?????????
f55ac2c0-d1ac-46d7-b466-d1231ecbd4b8;1;1;0;?????????
c2fa32de-9098-45ca-860c-76e9e9e21b02;1;1;0;?????????
f28fb005-0880-40e7-93d1-143808dff36d;1;1;0;?????????
ac7ddfde-5f78-4caa-acd6-ab2353319d16;1;1;0;?????????
f94a5d3b-cb1e-4c99-a0fc-0ac763a0df57;1;1;0;?????????
50ffc3b5-5a21-4de9-8a91-253eb16fc5ca;1;1;0;?????????
aac7c579-8d29-44e9-ab2f-b1f140f91408;1;1;0;?????????
7db39a6e-9182-4a6d-bfed-beac83955bce;1;1;0;?????????
480c3e84-a073-43bc-a196-39e3ece2b977;1;1;0;?????????
65d70002-acec-4863-9495-bca3b317dbf8;1;1;0;?????????
01a2d561-d6d6-4ee2-892e-1995a7388d7c;1;1;0;?????????
63fc118b-93f5-4bf4-9564-dfb72fdb61e2;1;1;0;?????????
c7ac52a6-7ad9-4bc4-a266-628037fa7b38;1;1;0;?????????
b6279882-528e-4a7d-ba35-1423ead0eefa;1;1;0;?????????
1f871306-2ff5-456b-bbe8-c3559b447cb1;1;1;0;?????????
f98ecd23-8165-43d6-ad04-b63f05a7e1a1;1;1;0;?????????
cca31506-79fc-4c4d-84d6-fedf9cc55bf7;1;1;0;?????????
77a655cf-463e-489b-8bb1-fbf50f950996;1;1;0;?????????
71f2b72f-81d8-47bd-80c6-0b11c41de859;1;1;0;?????????
f5117147-94bd-43d5-b2dd-241b05ea8df0;1;1;0;?????????
68ce8488-6e7d-4960-b796-b26f3ef6dd28;1;1;0;?????????
0f77c47e-7753-4ab7-913e-1ff18ad2d72e;1;1;0;?????????
33b4c064-077d-4e4f-8b95-a192ff98888f;1;1;0;?????????
11f9295f-8042-4993-aebf-1422188a2f50;1;1;0;?????????
f5819e1f-7849-47a7-86e3-99bbcb4cd5f3;1;1;0;?????????
e498832b-8fe4-4638-9d39-38b81e10a0cc;1;1;0;?????????
b3c43bc9-58bf-45d6-9a24-4412f508b7f7;1;1;0;?????????
0ff69c23-e5fc-483e-b8f5-451577363dbe;1;1;0;?????????
